time,v(n0),v(n1),v(n2),v(n3),v(n4),v(n5),v(n6),v(n7),v(n8),v(n9)
4.35535870e-05,3.14318735e-01,3.14318896e-01,3.14318817e-01,3.14318895e-01,3.14318967e-01,3.14318897e-01,3.14318734e-01,3.14318733e-01,3.14318779e-01,3.14318779e-01
4.35577070e-05,3.14318734e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318966e-01,3.14318896e-01,3.14318734e-01,3.14318733e-01,3.14318779e-01,3.14318779e-01
4.35620715e-05,3.14318735e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318966e-01,3.14318896e-01,3.14318734e-01,3.14318733e-01,3.14318779e-01,3.14318780e-01
4.35650603e-05,3.14318735e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318966e-01,3.14318896e-01,3.14318734e-01,3.14318733e-01,3.14318779e-01,3.14318780e-01
4.35683067e-05,3.14318736e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318965e-01,3.14318896e-01,3.14318734e-01,3.14318734e-01,3.14318779e-01,3.14318781e-01
4.35717527e-05,3.14318736e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318965e-01,3.14318896e-01,3.14318734e-01,3.14318734e-01,3.14318780e-01,3.14318781e-01
4.35757639e-05,3.14318736e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318964e-01,3.14318897e-01,3.14318734e-01,3.14318734e-01,3.14318780e-01,3.14318781e-01
4.35816583e-05,3.14318736e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318964e-01,3.14318896e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318781e-01
4.35900299e-05,3.14318736e-01,3.14318897e-01,3.14318818e-01,3.14318896e-01,3.14318964e-01,3.14318896e-01,3.14318736e-01,3.14318735e-01,3.14318781e-01,3.14318781e-01
4.36000299e-05,3.14318736e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318965e-01,3.14318897e-01,3.14318736e-01,3.14318735e-01,3.14318781e-01,3.14318781e-01
4.36100299e-05,3.14318735e-01,3.14318898e-01,3.14318818e-01,3.14318897e-01,3.14318965e-01,3.14318898e-01,3.14318736e-01,3.14318735e-01,3.14318780e-01,3.14318780e-01
4.36200299e-05,3.14318734e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318965e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318780e-01
4.36212799e-05,3.14318734e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318965e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318780e-01
4.36237799e-05,3.14318735e-01,3.14318899e-01,3.14318819e-01,3.14318897e-01,3.14318965e-01,3.14318898e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36287799e-05,3.14318735e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318965e-01,3.14318897e-01,3.14318737e-01,3.14318737e-01,3.14318780e-01,3.14318780e-01
4.36348001e-05,3.14318736e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318964e-01,3.14318897e-01,3.14318737e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36383123e-05,3.14318736e-01,3.14318897e-01,3.14318819e-01,3.14318896e-01,3.14318964e-01,3.14318897e-01,3.14318737e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36411980e-05,3.14318736e-01,3.14318897e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318896e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36434163e-05,3.14318736e-01,3.14318897e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318896e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36457900e-05,3.14318736e-01,3.14318896e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318896e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36487195e-05,3.14318736e-01,3.14318896e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318896e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36526319e-05,3.14318736e-01,3.14318896e-01,3.14318820e-01,3.14318896e-01,3.14318962e-01,3.14318896e-01,3.14318736e-01,3.14318736e-01,3.14318780e-01,3.14318780e-01
4.36596643e-05,3.14318738e-01,3.14318896e-01,3.14318819e-01,3.14318896e-01,3.14318962e-01,3.14318896e-01,3.14318737e-01,3.14318737e-01,3.14318780e-01,3.14318780e-01
4.36696643e-05,3.14318738e-01,3.14318897e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318737e-01,3.14318737e-01,3.14318780e-01,3.14318780e-01
4.36796643e-05,3.14318736e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318737e-01,3.14318737e-01,3.14318780e-01,3.14318780e-01
4.36896643e-05,3.14318735e-01,3.14318898e-01,3.14318818e-01,3.14318897e-01,3.14318964e-01,3.14318898e-01,3.14318737e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.36996643e-05,3.14318735e-01,3.14318898e-01,3.14318818e-01,3.14318898e-01,3.14318964e-01,3.14318898e-01,3.14318737e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.37009143e-05,3.14318735e-01,3.14318898e-01,3.14318818e-01,3.14318898e-01,3.14318964e-01,3.14318898e-01,3.14318737e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.37034143e-05,3.14318736e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318964e-01,3.14318898e-01,3.14318737e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.37084143e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37096643e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.37099768e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37106018e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37118518e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37121643e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37127893e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37133800e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37139409e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37144653e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37149709e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37155257e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37166353e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37181483e-05,3.14318737e-01,3.14318898e-01,3.14318820e-01,3.14318896e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37205679e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318897e-01,3.14318962e-01,3.14318897e-01,3.14318738e-01,3.14318738e-01,3.14318779e-01,3.14318780e-01
4.37252606e-05,3.14318738e-01,3.14318897e-01,3.14318819e-01,3.14318896e-01,3.14318962e-01,3.14318897e-01,3.14318739e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.37346461e-05,3.14318739e-01,3.14318897e-01,3.14318819e-01,3.14318897e-01,3.14318962e-01,3.14318898e-01,3.14318740e-01,3.14318740e-01,3.14318779e-01,3.14318779e-01
4.37446461e-05,3.14318738e-01,3.14318898e-01,3.14318819e-01,3.14318898e-01,3.14318962e-01,3.14318898e-01,3.14318740e-01,3.14318741e-01,3.14318779e-01,3.14318779e-01
4.37546461e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318898e-01,3.14318962e-01,3.14318899e-01,3.14318739e-01,3.14318740e-01,3.14318779e-01,3.14318779e-01
4.37617548e-05,3.14318737e-01,3.14318898e-01,3.14318819e-01,3.14318898e-01,3.14318962e-01,3.14318898e-01,3.14318739e-01,3.14318741e-01,3.14318780e-01,3.14318779e-01
4.37683889e-05,3.14318737e-01,3.14318897e-01,3.14318819e-01,3.14318897e-01,3.14318962e-01,3.14318898e-01,3.14318739e-01,3.14318741e-01,3.14318780e-01,3.14318779e-01
4.37775987e-05,3.14318737e-01,3.14318897e-01,3.14318818e-01,3.14318896e-01,3.14318961e-01,3.14318897e-01,3.14318740e-01,3.14318742e-01,3.14318780e-01,3.14318780e-01
4.37875987e-05,3.14318737e-01,3.14318896e-01,3.14318818e-01,3.14318895e-01,3.14318961e-01,3.14318897e-01,3.14318740e-01,3.14318742e-01,3.14318780e-01,3.14318780e-01
4.37975987e-05,3.14318736e-01,3.14318897e-01,3.14318818e-01,3.14318896e-01,3.14318962e-01,3.14318897e-01,3.14318739e-01,3.14318742e-01,3.14318780e-01,3.14318779e-01
4.38075987e-05,3.14318734e-01,3.14318898e-01,3.14318818e-01,3.14318896e-01,3.14318962e-01,3.14318897e-01,3.14318739e-01,3.14318741e-01,3.14318780e-01,3.14318779e-01
4.38175987e-05,3.14318733e-01,3.14318899e-01,3.14318817e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318741e-01,3.14318779e-01,3.14318779e-01
4.38275987e-05,3.14318733e-01,3.14318899e-01,3.14318817e-01,3.14318897e-01,3.14318963e-01,3.14318898e-01,3.14318738e-01,3.14318740e-01,3.14318779e-01,3.14318779e-01
4.38347039e-05,3.14318733e-01,3.14318899e-01,3.14318817e-01,3.14318897e-01,3.14318964e-01,3.14318897e-01,3.14318738e-01,3.14318740e-01,3.14318778e-01,3.14318778e-01
4.38413132e-05,3.14318733e-01,3.14318899e-01,3.14318818e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318739e-01,3.14318740e-01,3.14318779e-01,3.14318779e-01
4.38506194e-05,3.14318733e-01,3.14318899e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318897e-01,3.14318739e-01,3.14318741e-01,3.14318780e-01,3.14318780e-01
4.38606194e-05,3.14318732e-01,3.14318899e-01,3.14318819e-01,3.14318897e-01,3.14318963e-01,3.14318896e-01,3.14318739e-01,3.14318741e-01,3.14318780e-01,3.14318779e-01
4.38706194e-05,3.14318731e-01,3.14318898e-01,3.14318819e-01,3.14318898e-01,3.14318963e-01,3.14318897e-01,3.14318738e-01,3.14318740e-01,3.14318780e-01,3.14318779e-01
4.38806194e-05,3.14318731e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318964e-01,3.14318897e-01,3.14318738e-01,3.14318740e-01,3.14318780e-01,3.14318779e-01
4.38906194e-05,3.14318732e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318964e-01,3.14318897e-01,3.14318738e-01,3.14318739e-01,3.14318780e-01,3.14318779e-01
4.39006194e-05,3.14318731e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318964e-01,3.14318897e-01,3.14318737e-01,3.14318739e-01,3.14318779e-01,3.14318780e-01
4.39106194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318965e-01,3.14318897e-01,3.14318737e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.39206194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318965e-01,3.14318897e-01,3.14318736e-01,3.14318738e-01,3.14318779e-01,3.14318779e-01
4.39306194e-05,3.14318731e-01,3.14318900e-01,3.14318817e-01,3.14318898e-01,3.14318965e-01,3.14318898e-01,3.14318736e-01,3.14318737e-01,3.14318779e-01,3.14318779e-01
4.39406194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318966e-01,3.14318898e-01,3.14318736e-01,3.14318737e-01,3.14318779e-01,3.14318780e-01
4.39506194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318966e-01,3.14318898e-01,3.14318736e-01,3.14318737e-01,3.14318779e-01,3.14318780e-01
4.39606194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318967e-01,3.14318898e-01,3.14318736e-01,3.14318736e-01,3.14318779e-01,3.14318780e-01
4.39706194e-05,3.14318732e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318968e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.39806194e-05,3.14318732e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318968e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318779e-01
4.39906194e-05,3.14318731e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318968e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.40006194e-05,3.14318730e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318778e-01,3.14318780e-01
4.40106194e-05,3.14318730e-01,3.14318899e-01,3.14318818e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.40206194e-05,3.14318731e-01,3.14318899e-01,3.14318818e-01,3.14318898e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318734e-01,3.14318779e-01,3.14318779e-01
4.40306194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318734e-01,3.14318779e-01,3.14318779e-01
4.40406194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.40506194e-05,3.14318731e-01,3.14318899e-01,3.14318816e-01,3.14318899e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.40606194e-05,3.14318731e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318778e-01,3.14318778e-01
4.40706194e-05,3.14318732e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318898e-01,3.14318734e-01,3.14318735e-01,3.14318778e-01,3.14318779e-01
4.40806194e-05,3.14318731e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318898e-01,3.14318735e-01,3.14318736e-01,3.14318778e-01,3.14318779e-01
4.40906194e-05,3.14318731e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318778e-01,3.14318780e-01
4.41006194e-05,3.14318732e-01,3.14318898e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318736e-01,3.14318736e-01,3.14318779e-01,3.14318780e-01
4.41106194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318898e-01,3.14318735e-01,3.14318736e-01,3.14318779e-01,3.14318780e-01
4.41206194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318780e-01
4.41306194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318969e-01,3.14318899e-01,3.14318734e-01,3.14318734e-01,3.14318779e-01,3.14318780e-01
4.41406194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318969e-01,3.14318899e-01,3.14318734e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.41506194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.41606194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.41706194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318898e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.41806194e-05,3.14318730e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318778e-01
4.41906194e-05,3.14318730e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318736e-01,3.14318779e-01,3.14318778e-01
4.42006194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318779e-01,3.14318779e-01
4.42106194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318734e-01,3.14318779e-01,3.14318779e-01
4.42206194e-05,3.14318732e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318779e-01
4.42306194e-05,3.14318731e-01,3.14318900e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318899e-01,3.14318735e-01,3.14318735e-01,3.14318780e-01,3.14318779e-01
4.42406194e-05,3.14318732e-01,3.14318900e-01,3.14318817e-01,3.14318898e-01,3.14318969e-01,3.14318898e-01,3.14318735e-01,3.14318734e-01,3.14318779e-01,3.14318779e-01
4.42506194e-05,3.14318731e-01,3.14318900e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318898e-01,3.14318735e-01,3.14318734e-01,3.14318778e-01,3.14318779e-01
4.42606194e-05,3.14318730e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318969e-01,3.14318898e-01,3.14318735e-01,3.14318734e-01,3.14318778e-01,3.14318780e-01
4.42706194e-05,3.14318731e-01,3.14318899e-01,3.14318817e-01,3.14318899e-01,3.14318970e-01,3.14318898e-01,3.14318735e-01,3.14318734e-01,3.14318779e-01,3.14318780e-01
